ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5078882,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21366,365243,1,0,0,0,,1.0,3
5046565,M,N,N,1,337500.0,Commercial associate,Higher education,Married,House / apartment,-17593,-2370,1,0,0,1,Managers,3.0,3
5091380,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,-12757,-4887,1,0,0,0,Core staff,4.0,3
5113920,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,,1.0,3
5091281,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13645,-5374,1,0,0,0,Laborers,2.0,3
5089433,F,Y,N,2,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11352,-1160,1,1,0,0,Sales staff,4.0,3
5090606,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10898,-401,1,0,0,0,,2.0,3
5062444,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,,2.0,3
5096078,M,N,N,1,207000.0,State servant,Higher education,Married,Office apartment,-14891,-2623,1,0,0,0,Core staff,3.0,3
5090425,F,N,Y,0,238500.0,State servant,Higher education,Married,House / apartment,-15107,-1921,1,0,1,0,,2.0,3
5056016,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21751,365243,1,0,0,0,,2.0,3
5047783,F,Y,Y,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11879,-308,1,1,1,0,Sales staff,2.0,3
5105325,M,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21933,365243,1,0,1,0,,2.0,3
5105788,M,Y,N,0,459000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15980,-119,1,1,1,0,Drivers,2.0,3
5048379,M,N,N,0,108000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22182,365243,1,0,0,0,,1.0,3
5116083,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20967,365243,1,0,1,0,,2.0,3
5105327,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21933,365243,1,0,1,0,,2.0,3
5096792,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20371,365243,1,0,0,0,,2.0,2
5033435,M,Y,N,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15476,-2879,1,0,1,0,Laborers,4.0,2
5054313,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20285,-1734,1,1,1,0,High skill tech staff,2.0,2
5137510,M,Y,N,1,225000.0,Commercial associate,Higher education,Married,With parents,-12537,-3760,1,1,0,0,High skill tech staff,3.0,2
5139574,F,Y,Y,2,225000.0,State servant,Incomplete higher,Married,House / apartment,-14653,-8071,1,0,0,0,,4.0,2
5137497,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11008,-108,1,1,1,0,Drivers,4.0,2
5148735,F,Y,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10014,-1386,1,0,0,0,Medicine staff,2.0,2
5137228,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-10868,-1266,1,1,1,1,Accountants,2.0,2
5085698,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-20602,-138,1,0,0,0,Cooking staff,2.0,2
5054280,M,N,N,0,716323.5,State servant,Secondary / secondary special,Single / not married,With parents,-9377,-2433,1,0,0,0,Laborers,1.0,2
5061091,F,Y,N,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11128,-3242,1,1,0,0,Sales staff,5.0,2
5053679,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12075,-1430,1,0,1,0,High skill tech staff,1.0,2
5029720,F,Y,Y,1,265500.0,Working,Higher education,Married,With parents,-10998,-2514,1,0,0,0,Accountants,3.0,2
5023323,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12296,-4314,1,0,0,0,,4.0,2
5010923,F,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,-22265,-829,1,0,0,1,Sales staff,1.0,2
5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24001,365243,1,0,0,0,,2.0,2
5099794,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14156,-2195,1,1,1,0,,4.0,2
5105740,F,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12368,-672,1,0,0,0,Core staff,5.0,2
5056082,F,N,N,1,180000.0,Working,Higher education,Married,House / apartment,-11630,-3769,1,0,0,0,Laborers,3.0,2
5142740,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112,-469,1,1,1,0,Managers,3.0,2
5105246,F,N,N,0,207000.0,Working,Higher education,Married,House / apartment,-14740,-6723,1,0,1,0,Core staff,2.0,2
5142462,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-13404,-3908,1,0,1,0,,2.0,2
5021627,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21918,365243,1,0,0,1,,1.0,2
5118420,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10853,-249,1,0,1,0,Laborers,1.0,2
5148529,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19484,-168,1,0,0,0,,1.0,2
5058366,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-20125,365243,1,0,0,0,,1.0,2
5061130,F,N,Y,1,324000.0,State servant,Higher education,Married,House / apartment,-13482,-4795,1,0,0,0,Managers,3.0,2
5079016,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,-9889,-1000,1,0,0,0,Managers,4.0,2
5148582,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11222,-1386,1,0,0,0,Drivers,2.0,2
5078813,M,N,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-19080,-1851,1,0,1,0,Managers,2.0,2
5143580,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,2
5116679,F,N,Y,0,89100.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21446,365243,1,0,0,0,,1.0,2
5062168,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,2
5041538,F,N,Y,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19295,365243,1,0,0,0,,3.0,2
5041581,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19040,-1402,1,1,1,0,Managers,3.0,2
5051087,M,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12037,-197,1,0,0,0,Laborers,4.0,2
5118647,F,N,Y,2,270000.0,State servant,Higher education,Single / not married,House / apartment,-10425,-2745,1,0,0,0,Core staff,3.0,2
5048560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15927,-1039,1,0,0,0,Private service staff,1.0,2
5067431,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20536,365243,1,0,0,0,,1.0,2
5118167,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12801,-4357,1,0,0,0,Laborers,4.0,2
5117973,F,Y,N,0,144000.0,Working,Higher education,Civil marriage,House / apartment,-9778,-857,1,1,1,0,,2.0,2
5117961,F,Y,N,0,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,-10068,-219,1,1,0,0,Sales staff,2.0,2
5092435,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19921,365243,1,0,1,0,,2.0,2
5115631,M,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-22800,-102,1,0,0,0,Drivers,2.0,2
5066373,F,N,N,0,121500.0,Working,Secondary / secondary special,Separated,House / apartment,-16471,-2745,1,0,1,0,,1.0,2
5066435,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17344,-553,1,0,0,1,Drivers,2.0,2
5021961,F,Y,Y,0,76500.0,Working,Higher education,Married,House / apartment,-17743,-4205,1,0,0,0,,2.0,2
5092325,F,N,Y,3,103500.0,Working,Secondary / secondary special,Married,House / apartment,-12182,-4887,1,1,0,0,,5.0,2
5116149,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,-14004,-292,1,0,0,0,Managers,3.0,2
5092005,F,N,N,0,112500.0,Commercial associate,Higher education,Married,With parents,-19721,-1539,1,0,0,0,Accountants,2.0,2
5092251,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17300,-1235,1,0,0,0,Drivers,2.0,2
5047823,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10445,-249,1,0,0,0,Laborers,2.0,2
5092235,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-20754,-2330,1,0,0,0,,2.0,2
5045869,F,Y,Y,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-16710,-3092,1,0,0,0,Managers,3.0,2
5116531,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21432,365243,1,0,0,0,,2.0,2
5046343,M,N,Y,1,180000.0,Working,Lower secondary,Married,House / apartment,-10581,-1692,1,1,0,0,,3.0,2
5113758,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10796,-1958,1,1,1,0,Sales staff,3.0,2
5041498,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12821,-155,1,0,0,0,Laborers,2.0,2
5041415,F,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-13146,-2163,1,0,0,0,High skill tech staff,2.0,2
5052952,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24340,365243,1,0,1,0,,1.0,2
5112802,M,Y,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,1,0,1,0,Laborers,3.0,2
5088965,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17719,-3443,1,0,0,0,Low-skill Laborers,2.0,2
5053484,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18333,-7213,1,0,0,0,Medicine staff,2.0,2
5069078,F,N,Y,1,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14069,-3093,1,0,0,1,Accountants,3.0,2
5009938,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4.0,2
5053149,F,N,Y,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-12140,-779,1,0,0,0,Core staff,3.0,2
5062485,F,N,Y,1,67500.0,Working,Incomplete higher,Married,House / apartment,-13094,-3454,1,0,0,0,,3.0,2
5021802,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,2
5021389,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11007,-762,1,0,0,0,,3.0,2
5037058,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21790,365243,1,0,0,0,,1.0,2
5010541,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4.0,2
5125612,M,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-19796,-1200,1,0,0,1,High skill tech staff,2.0,2
5126300,M,N,N,0,117000.0,Working,Higher education,Single / not married,House / apartment,-8168,-804,1,1,0,0,Sales staff,1.0,2
5126299,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15731,-4488,1,1,0,0,Accountants,2.0,2
5126155,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-15888,-500,1,1,1,0,Laborers,1.0,2
5051210,M,Y,N,0,191700.0,Working,Lower secondary,Married,House / apartment,-15473,-6557,1,1,1,0,Drivers,2.0,2
5126128,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15185,-227,1,1,1,0,Medicine staff,2.0,2
5113685,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-12379,-4453,1,0,0,1,Sales staff,2.0,2
5113705,F,N,Y,2,135000.0,Commercial associate,Higher education,Married,With parents,-14334,-376,1,0,0,0,Core staff,4.0,2
5068208,F,N,N,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-22535,-5467,1,0,1,0,,2.0,2
5096013,M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-9943,-554,1,1,0,0,Managers,3.0,2
5150337,M,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9188,-1193,1,0,0,0,Laborers,1.0,2
5024451,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12604,-2620,1,1,1,0,Managers,2.0,2
5139446,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21256,365243,1,0,1,0,,1.0,2
5024313,F,N,Y,0,216000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20024,365243,1,0,0,0,,1.0,2
5139311,M,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-10091,-643,1,0,0,0,High skill tech staff,2.0,2
5010396,F,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-14148,-1591,1,1,1,0,High skill tech staff,3.0,2
5046258,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18008,-2361,1,1,0,0,,2.0,2
5045935,M,N,N,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15037,-2208,1,0,0,0,Laborers,1.0,2
5045929,M,N,N,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15037,-2208,1,0,0,0,Laborers,1.0,2
5136888,M,N,N,1,179271.0,Working,Higher education,Married,House / apartment,-10961,-1235,1,0,0,0,Managers,3.0,2
5045495,F,N,N,1,72000.0,Working,Higher education,Married,House / apartment,-12522,-382,1,0,0,0,High skill tech staff,3.0,2
5045457,M,Y,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14452,-4249,1,0,0,0,Drivers,1.0,2
5116581,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18232,-277,1,0,0,0,Managers,2.0,2
5009480,F,N,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2.0,2
5136014,M,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13080,-1327,1,0,0,0,High skill tech staff,3.0,2
5092090,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-14690,-504,1,0,0,0,Cooking staff,2.0,2
5092342,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252,-2057,1,0,0,0,Sales staff,1.0,2
5092394,M,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11050,-443,1,1,0,0,Drivers,3.0,2
5116915,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17230,-7888,1,1,0,0,Managers,2.0,2
5117130,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-10390,-796,1,0,0,0,Sales staff,1.0,2
5095906,F,N,N,0,90000.0,Working,Higher education,Civil marriage,House / apartment,-10561,-2257,1,1,0,0,Core staff,2.0,2
5135845,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16234,-6075,1,0,1,0,Laborers,3.0,2
5117134,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-10390,-796,1,0,0,0,Sales staff,1.0,2
5024069,M,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-9786,-2559,1,0,1,0,Laborers,2.0,2
5115455,F,Y,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-17833,-620,1,0,1,0,Accountants,2.0,2
5115878,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-21259,-11272,1,0,0,0,,2.0,2
5116530,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21432,365243,1,0,0,0,,2.0,2
5116547,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21312,365243,1,0,0,0,,2.0,2
5053361,F,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20103,-2697,1,0,0,0,Cleaning staff,2.0,2
5053247,M,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-19286,-3489,1,1,0,0,Security staff,2.0,2
5053148,F,N,Y,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-12140,-779,1,0,0,0,Core staff,1.0,2
5052726,F,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-10740,-1298,1,0,0,0,Laborers,2.0,2
5116548,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21312,365243,1,0,0,0,,2.0,2
5024284,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,1,1,1,0,Drivers,2.0,2
5116549,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21312,365243,1,0,0,0,,2.0,2
5116550,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21312,365243,1,0,0,0,,2.0,2
5106047,F,Y,N,2,81000.0,Working,Higher education,Married,House / apartment,-12358,-3017,1,1,0,0,Sales staff,4.0,2
5105801,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19399,-5782,1,0,1,0,,2.0,2
5105649,M,Y,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,-17585,-3017,1,0,0,0,Drivers,2.0,2
5010628,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19421,-2017,1,0,0,0,,1.0,2
5050731,F,N,N,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-11712,-4822,1,0,1,1,HR staff,1.0,2
5050706,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12309,-1962,1,0,0,0,,2.0,2
5050682,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-17963,-197,1,0,0,0,Cleaning staff,1.0,2
5048340,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-19657,-1710,1,0,0,0,Sales staff,2.0,2
5042269,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12964,-2347,1,0,0,0,Drivers,2.0,2
5090515,M,Y,Y,0,225000.0,Pensioner,Higher education,Separated,House / apartment,-19572,365243,1,0,1,0,,1.0,2
5105536,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10191,-2218,1,0,0,0,Drivers,2.0,2
5100111,M,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-10239,365243,1,0,0,0,,2.0,2
5100118,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20352,-673,1,0,1,0,,2.0,2
5100282,M,N,N,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23902,365243,1,0,1,0,,1.0,2
5104869,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-12114,-4004,1,0,0,0,Accountants,2.0,2
5032280,M,Y,Y,2,108000.0,State servant,Secondary / secondary special,Married,House / apartment,-12529,-918,1,1,0,0,,4.0,2
5023896,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18309,365243,1,0,0,0,,3.0,2
5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,-19783,-5521,1,1,1,0,Managers,2.0,2
5125832,M,N,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11625,-195,1,0,0,1,Sales staff,1.0,2
5105689,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20663,365243,1,0,0,0,,2.0,2
